p1fluents,p1operators,p2fluents,p2operators,variables,clauses,simplified_variables,simplified_clauses,outcome,sat_operator_profiling_time,sat_constraint_propagation_time,sat_fluents_images_time,sat_operators_images_time,sat_morphism_property_time,sat_bijection_property_time,sat_fluents_injectivity_time,sat_operators_injectivity_time,sat_translation,sat_solving,total_time
193,312,141,220,95853,4864861,8462732,18843258,100,0.0,0.4,5.5,16.3,1.4,20.7,3.8,11.3,59.6,58.8,118.5
